history_date,character_isk,corporation_isk,total_isk,isk_velocity,isk_velocity_wo_accessories
2022-03-13,1132555007540078.0,294194661254998.0,1426749668795076.0,0.39733085462101286,0.24262575396149236
2022-03-14,1131264664353699.2,293747201235697.56,1425011865589396.8,0.3201814412874846,0.19782182565307171
2022-03-15,1129545712724839.2,293744759637893.3,1423290472362732.5,0.3041827988520897,0.1797080977455056
2022-03-16,1127932278840854.5,293332169565451.3,1421264448406305.8,0.32951164427852925,0.1869559246582175
2022-03-17,1127442781584329.8,294333611122964.2,1421776392707294.0,0.321173858538315,0.19186998171298558
2022-03-18,1129371488335157.0,294473956411545.75,1423845444746702.8,0.34465182814965395,0.19958488850800357
2022-03-19,1130925963535765.5,293238734088478.25,1424164697624243.8,0.3940145912037139,0.2262831719687847
2022-03-20,1131033182897827.8,293247347080723.9,1424280529978551.5,0.4073323808131034,0.2309073562945544
2022-03-21,1129324781716618.5,292607705456251.9,1421932487172870.5,0.3423201503349574,0.18545319455209772
2022-03-22,1127633042850510.2,292103449789755.8,1419736492640266.0,0.34664067286806066,0.18626902812673524
2022-03-23,1125345767993161.5,291672269834485.5,1417018037827647.0,0.29527583927383955,0.18171701841591129
2022-03-24,1125242183498560.5,292034198831642.7,1417276382330203.2,0.3264006070626368,0.1899671235827136
2022-03-25,1125180085294669.0,291816734456139.8,1416996819750808.8,0.3437028601269134,0.19231106466463405
2022-03-26,1125645283773858.4,291104401920003.1,1416749685693861.5,0.3781479737514886,0.21504662044642778
2022-03-27,1127348740523673.8,289835112122797.4,1417183852646471.0,0.36838913555532676,0.22169181076506062
2022-03-28,1126456850817396.2,291022050096714.44,1417478900914110.8,0.33323585120639493,0.19455184855734814
2022-03-29,1124624643035650.8,289570149396058.8,1414194792431709.5,0.3018532187675751,0.17460913017746946
2022-03-30,1124682270202086.4,289834911723875.1,1414517181925961.5,0.3319650429498525,0.1906794839580289
2022-03-31,1126014642126539.5,290319839077850.25,1416334481204389.8,0.3321161485416965,0.19722136622021444
2022-04-01,1126488784328998.2,291680781123287.56,1418169565452285.8,0.35639809779040943,0.2072512092768346
2022-04-02,1130236439380930.2,291354032035711.8,1421590471416642.0,0.40559607921791263,0.2312416274818019
2022-04-03,1131962251108814.8,292394891562305.1,1424357142671120.0,0.40725486612347317,0.23019481942554995
2022-04-04,1133154791024391.2,293092259920240.75,1426247050944632.0,0.33936121600331437,0.19917292379948306
2022-04-05,1132752757132503.2,292036909105938.75,1424789666238442.0,0.3379563982620034,0.20862235575497493
2022-04-06,1134115055312625.5,293138057281044.9,1427253112593670.5,0.33037740611174626,0.19155477280855104
2022-04-07,1133729624575558.8,294034147477089.5,1427763772052648.2,0.3306993257728284,0.1975499520708197
2022-04-08,1133676911176039.0,294625678078354.2,1428302589254393.2,0.3506108152872423,0.20166564944234883
2022-04-09,1137037574251033.2,293898421721735.8,1430935995972769.0,0.39008075471837433,0.228222411724442
2022-04-10,1137853009675194.2,294564125458725.1,1432417135133919.5,0.38533284000835955,0.2346398103455385
2022-04-11,1137372011505154.2,295752340994129.0,1433124352499283.2,0.3427578010465218,0.1990017878660459
2022-04-12,1134396621414448.2,297012606839626.3,1431409228254074.5,0.3191589327278102,0.19093863560526134
2022-04-13,1143735550005756.5,298125930057786.8,1441861480063543.2,0.3485582906934368,0.2212302232597385
2022-04-14,1146562571291443.5,296923919036552.3,1443486490327995.8,0.3374024158755252,0.20141100024724654
2022-04-15,1144879963859534.5,300925048482509.1,1445805012342043.5,0.3581477191352603,0.20731123996047895
2022-04-16,1142562092494476.0,297470150252013.4,1440032242746489.5,0.4197673752432615,0.23318048506081074
2022-04-17,1143004136602777.2,297013263139739.3,1440017399742516.5,0.4017593545941228,0.2348165993935974
2022-04-18,1142565227871828.8,296532399447662.8,1439097627319491.5,0.36849196288903585,0.21447772896339154
2022-04-19,1145415956244148.5,295387694129202.44,1440803650373351.0,0.3429375064861977,0.21050138899436782
2022-04-20,1143344359124834.8,296114806853356.25,1439459165978191.0,0.3408993872446853,0.19153915053777762
2022-04-21,1143603489912067.5,296889745227094.9,1440493235139162.5,0.3234535309341751,0.19124167536825637
2022-04-22,1143431366055958.0,297059002077224.6,1440490368133182.5,0.5450789593976038,0.19818390882152462
2022-04-23,1144194426843949.0,299773113228952.75,1443967540072901.8,0.4587864314771452,0.22408720836623439
2022-04-24,1147486932563264.5,299373233843875.7,1446860166407140.2,0.4374477547709978,0.22538068886669632
2022-04-25,1145555364223636.8,301028223047341.2,1446583587270978.0,0.35950140308806827,0.1935305644016272
2022-04-26,1146036547420194.2,302193670030414.94,1448230217450609.2,0.297637190050528,0.17662346497561798
2022-04-27,1146653838932286.0,302334507932077.1,1448988346864363.0,0.3541687487231573,0.18640530791405224
2022-04-28,1147477452938941.2,302037822645616.75,1449515275584558.0,0.3585692064704363,0.18760485325400436
2022-04-29,1147993349745507.8,302990899218950.06,1450984248964457.8,0.3873215259241645,0.205667595580128
2022-04-30,1151423754577306.8,302418479265126.75,1453842233842433.5,0.41565169942244146,0.2111953366662846
2022-05-01,1155513137974169.0,302406867081451.2,1457920005055620.2,0.44061351515424135,0.23169192088369436
2022-05-02,1153628183579288.2,303165636233036.0,1456793819812324.2,0.37398736246505837,0.20527013857436105
2022-05-03,1154307898979877.5,303542504125043.4,1457850403104921.0,0.3542752854740864,0.20057081138092306
2022-05-04,1154602667657281.2,302466436094629.0,1457069103751910.2,0.3411681297920066,0.18988143036248706
2022-05-05,1156361694498817.8,303883268989522.1,1460244963488340.0,0.3357982412223176,0.19550514903577224
2022-05-06,1160867956190454.8,304242227111702.94,1465110183302157.8,0.3472827188855302,0.1914169483886549
2022-05-07,1164968113949010.8,305797292112261.4,1470765406061272.0,0.41407167486080476,0.21971968294850158
2022-05-08,1169302348342935.5,306191173837813.4,1475493522180749.0,0.39624474298715,0.2270651145897901
2022-05-09,1169670081792779.2,306139403836569.8,1475809485629349.0,0.3745206595903425,0.2091659252723837
2022-05-10,1169267697506945.5,304344136100918.0,1473611833607863.5,0.38702609034968927,0.23292275981270577
2022-05-11,1168895597192364.8,305077562253402.7,1473973159445767.5,0.35208315104808596,0.21171627081976943
2022-05-12,1169205142321333.0,305623822854920.1,1474828965176253.0,0.36047972847813325,0.20617222420973033
2022-05-13,1169021526696954.0,305966309812793.4,1474987836509747.5,0.381575050202041,0.2158244606560243
2022-05-14,1167341028245538.0,308253369558258.8,1475594397803796.8,0.41337274570445276,0.23662462379693566
2022-05-15,1167768492189884.8,307593921832452.44,1475362414022337.2,0.43278201286219253,0.2447486599183505
2022-05-16,1167158244790195.5,307491719337549.9,1474649964127745.5,0.35200631004218946,0.20575728091678397
2022-05-17,1162633041598349.2,307589836074773.3,1470222877673122.5,0.3279982957553507,0.20166805849150363
2022-05-18,1161864657043742.0,306961994378445.0,1468826651422187.0,0.3689213981387485,0.2123871391635352
2022-05-19,1162039987358843.5,307144572042214.44,1469184559401058.0,0.32545703580028157,0.1965879335497933
2022-05-20,1163905736849244.0,307510675794131.25,1471416412643375.2,0.3446518149997877,0.20625892092902628
2022-05-21,1166027185455800.2,308754202990500.4,1474781388446300.5,0.3861927196624272,0.22887170468132176
2022-05-22,1166255468162885.2,308310930440385.06,1474566398603270.2,0.39580723105421073,0.23824849526813824
2022-05-23,1165725785170866.8,306370349021044.9,1472096134191911.5,0.3451158023802051,0.20718601949633195
2022-05-24,1166626314309592.2,306470679750785.9,1473096994060378.0,0.36350804527326513,0.21063680777309293
2022-05-25,1167764234370007.8,305616489092400.9,1473380723462408.5,0.3193314829964674,0.19811114054214063
2022-05-26,1169742866190842.0,306222737682510.4,1475965603873352.5,0.34162437241388216,0.20634075616928593
2022-05-27,1171899875782778.0,307185947051803.9,1479085822834582.0,0.3379238157887197,0.20223542306869666
2022-05-28,1174330476744021.0,307121641434053.06,1481452118178074.0,0.3694486075411526,0.2219726186048501
2022-05-29,1175680735968053.8,307818550520435.56,1483499286488489.2,0.38895209973766465,0.223168127864874
2022-05-30,1173955311932735.2,308017895340668.0,1481973207273403.2,0.33122363958108775,0.19950570275607474
2022-05-31,1171797856780045.0,307373184581399.06,1479171041361444.0,0.320364818830855,0.1944818628095301
2022-06-01,1172571614461197.0,306748427433396.06,1479320041894593.0,0.31471589098879194,0.1901171846885717
2022-06-02,1170690196138603.8,307364630796321.25,1478054826934925.0,0.32934542612125844,0.19317270647971493
2022-06-03,1169506544601267.0,307247241307943.5,1476753785909210.5,0.3354483224169515,0.18757125905563843
2022-06-04,1170641574322223.2,306844196433002.6,1477485770755226.0,0.3729025559155636,0.21781884354897554
2022-06-05,1172529706370913.8,307578680853801.9,1480108387224715.5,0.40404742874705407,0.23139848564440127
2022-06-06,1170660643197958.0,305919050008672.5,1476579693206630.5,0.3345746821730378,0.20934541838062065
2022-06-07,1168494343139405.2,307067492681583.0,1475561835820988.2,0.40309964054704883,0.1935301296876534
2022-06-08,1168144062357839.0,306957934197301.8,1475101996555140.8,0.3832221426583792,0.19453597232885042
2022-06-09,1168573894840128.8,306599254591153.9,1475173149431282.5,0.3366741038368408,0.1821250252029195
2022-06-10,1170584486421186.2,305903602966850.4,1476488089388036.5,0.36398754461984617,0.1929916421472531
2022-06-11,1173116713769890.5,305731001460250.2,1478847715230140.8,0.3916799197965571,0.21273243476424117
2022-06-12,1174266648447270.2,305998087204200.25,1480264735651470.5,0.42349379199263587,0.2418912605418159
2022-06-13,1173301574949554.8,305080712023665.6,1478382286973220.5,0.3617367590733554,0.2037202461285247
2022-06-14,1174931657174007.5,304216364840478.94,1479148022014486.5,0.330920459578832,0.17517842464840155
2022-06-15,1175138422498785.5,303984396559535.06,1479122819058320.5,0.29270373289978224,0.17192350836319895
2022-06-16,1175999348441636.2,304033747875466.1,1480033096317102.5,0.29053323505298184,0.17606547023933738
2022-06-17,1174372386532492.5,305324086880688.7,1479696473413181.2,0.3099560331809956,0.19326440830571956
2022-06-18,1175782341074053.2,305482798130061.44,1481265139204114.8,0.3395368718023905,0.20720190146415018
2022-06-19,1178625299426055.8,306566793955694.75,1485192093381750.5,0.3702557962424737,0.22003644244023557
2022-06-20,1174419976200265.2,306633872517008.2,1481053848717273.5,0.3363735757825246,0.20628685453990012
2022-06-21,1173548711459114.0,306298219979730.3,1479846931438844.2,0.3161587858503975,0.19197831802581183
2022-06-22,1170726331791386.2,306163550134250.1,1476889881925636.5,0.3197096213217635,0.19652375118043255
2022-06-23,1166849693677526.8,305160157635221.94,1472009851312748.8,0.2989340209934556,0.19059732120461617
2022-06-24,1164836034972793.2,304599286321322.94,1469435321294116.2,0.32681620764410574,0.1997051993795817
2022-06-25,1167263203769306.0,305803032995646.9,1473066236764953.0,0.3338395774472434,0.2056813053660691
2022-06-26,1166690035344538.5,305471431615810.56,1472161466960349.0,0.35064596276539367,0.2196764190508315
2022-06-27,1162771746227290.5,306147614614266.56,1468919360841557.0,0.3053450295973511,0.18832888903007006
2022-06-28,1162597475117097.8,306652070480007.0,1469249545597104.8,0.2736505418218235,0.17552148328073386
2022-06-29,1163869155448115.0,307084973274927.25,1470954128723042.2,0.2701214338022518,0.15858630863939957
2022-06-30,1163595460196082.2,306804672010215.6,1470400132206298.0,0.28907598064351636,0.16394444047701964
2022-07-01,1164308051144328.2,307359725457184.25,1471667776601512.5,0.32101958001768943,0.1778959896686477
2022-07-02,1169614171738904.0,306452287340861.3,1476066459079765.2,0.3571064544485338,0.20938588955835247
2022-07-03,1172753355929844.2,306722812720104.7,1479476168649949.0,0.32519185500146786,0.1947139174955595
2022-07-04,1172437899269467.0,308462824567055.44,1480900723836522.5,0.30759119870390383,0.18673073510963428
2022-07-05,1172869287106481.8,305767607417626.06,1478636894524107.8,0.29658687926007204,0.181769215302782
2022-07-06,1171513770297114.8,305665408795296.3,1477179179092411.0,0.28309850786717106,0.17218871776320177
2022-07-07,1170479243671807.2,306603429838165.25,1477082673509972.5,0.2956106243280978,0.17634655487841885
2022-07-08,1169535397596397.5,308370045411698.6,1477905443008096.0,0.30576226780382093,0.17298891209261164
2022-07-09,1171630339720707.2,309233059007701.5,1480863398728408.8,0.32157529637221527,0.19625358804683596
2022-07-10,1174721672110798.2,309711962782121.94,1484433634892920.2,0.33924297939274806,0.19998105838703045
2022-07-11,1173827178486489.0,310358482461354.5,1484185660947843.5,0.3226896329018936,0.1848861549654056
2022-07-12,1173453543155119.0,310190137860634.9,1483643681015754.0,0.2957760986158666,0.17703472715456703
2022-07-13,1173032159420573.0,310573862304378.4,1483606021724951.5,0.27091970408462596,0.1693511609017359
2022-07-14,1173676008747426.8,310701118925978.7,1484377127673405.5,0.30862727957951236,0.17189245284844976
2022-07-15,1176471782627850.2,309989851404686.44,1486461634032536.8,0.3453557023052342,0.18542529977685543
2022-07-16,1178350187557003.0,311333920099140.75,1489684107656143.8,0.3699865711757194,0.20139044405805478
2022-07-17,1179404384253898.2,311105235536639.25,1490509619790537.5,0.34865467156658153,0.20574157649122718
2022-07-18,1178901256382873.0,311708402445521.94,1490609658828395.0,0.3020257327637838,0.18016949725130701
2022-07-19,1180653681670662.0,311495544362713.7,1492149226033375.8,0.2917799478664945,0.17855466276735857
2022-07-20,1181701935376256.8,312163021086286.7,1493864956462543.5,0.29838692708592857,0.1682568710843026
2022-07-21,1182975083381991.8,311780997948722.1,1494756081330714.0,0.28648112628259637,0.1707195606939537
2022-07-22,1183817879907757.5,312214148788133.6,1496032028695891.0,0.30120084649936063,0.17778202382843714
2022-07-23,1187474777078643.2,312629296798855.6,1500104073877499.0,0.3492476652744949,0.19455919510599748
2022-07-24,1192004336517630.0,313219718835124.56,1505224055352754.5,0.3716834552342492,0.20897813852472794
2022-07-25,1191408642730855.0,311659635709408.1,1503068278440263.0,0.29914772152424296,0.17802230028612887
2022-07-26,1190470557680678.8,311300309229154.6,1501770866909833.5,0.2827813043119684,0.17816200498005316
2022-07-27,1190150926145322.8,311691183925134.8,1501842110070457.5,0.28816727671816805,0.16967312546837363
2022-07-28,1188205804481694.0,314330516947182.4,1502536321428876.5,0.31391280596204585,0.18283821544534964
2022-07-29,1188396993767465.0,314466828283367.1,1502863822050832.0,0.3374220586613794,0.1935342117660083
2022-07-30,1187796006145637.2,315788538762779.25,1503584544908416.5,0.32730626354767817,0.19793510606767187
2022-07-31,1189656380633052.2,314820958922133.25,1504477339555185.5,0.33934434008297815,0.2047874058031837
2022-08-01,1187123309841140.0,313429088705154.2,1500552398546294.2,0.3102661089370322,0.17836577498913547
2022-08-02,1186843662518208.2,313765783817550.56,1500609446335758.8,0.3318777805861107,0.18745726335321544
2022-08-03,1185751378195684.2,313879174913897.06,1499630553109581.2,0.2884134697471778,0.16694294080698946
2022-08-04,1186143391911183.2,313628642122485.06,1499772034033668.2,0.29521314609011234,0.1719500665568072
2022-08-05,1191184364898903.2,314857813039483.5,1506042177938386.8,0.2968022539056501,0.17123452551907029
2022-08-06,1187820528617184.0,313652378950963.8,1501472907568147.8,0.34248658068134524,0.18864987024240001
2022-08-07,1187323108928721.8,314670095649044.7,1501993204577766.5,0.36227228800803746,0.21080212731725342
2022-08-08,1188023408663065.5,314464767554690.44,1502488176217756.0,0.3301465615726506,0.19220126760401962
2022-08-09,1187331763295162.2,314328206820315.9,1501659970115478.0,0.33522289840501257,0.19463509483464542
2022-08-10,1187652459204444.8,313672947448765.25,1501325406653210.0,0.32728025981870806,0.1884200333634596
2022-08-11,1186476143879354.8,314307469275623.3,1500783613154978.0,0.3008120118534356,0.17056229372052287
2022-08-12,1188037630987710.5,314139159297352.9,1502176790285063.5,0.33175459135359625,0.19665346774237435
2022-08-13,1189050650778892.8,313683970936526.0,1502734621715418.8,0.3651923356757189,0.20750306113867878
2022-08-14,1189925753758324.2,313573923625950.94,1503499677384275.2,0.3481896877311598,0.19843876206892533
2022-08-15,1188590314731486.8,312163540420321.44,1500753855151808.2,0.30422828551109676,0.1772562573426223
2022-08-16,1186839322160098.0,311196169011101.44,1498035491171199.5,0.3189368285627204,0.17644510675375075
2022-08-17,1186311045606065.5,310681643389645.8,1496992688995711.2,0.2927569854537442,0.17384048891732864
2022-08-18,1184714603361865.0,311298700164949.7,1496013303526814.8,0.2831440068293043,0.169165934531405
2022-08-19,1184534836065607.8,311511780243732.5,1496046616309340.2,0.3021548570149801,0.1781890866184269
2022-08-20,1183940866236464.2,312404441282115.94,1496345307518580.2,0.39727588688511334,0.20682689198331786
2022-08-21,1184871664003541.5,313096977078128.0,1497968641081669.5,0.39235716033890733,0.20578034542697196
2022-08-22,1182139229367008.2,314935257533455.1,1497074486900463.5,0.33646409615942874,0.18016718847522797
2022-08-23,1180584214549585.0,314115570561431.9,1494699785111017.0,0.3002547818054197,0.1775406244653242
2022-08-24,1181358611890222.0,312169248099078.94,1493527859989301.0,0.27507934340924906,0.1631935977565407
2022-08-25,1182099264074382.5,313151919143239.06,1495251183217621.5,0.3043459090510206,0.17908816371501737
2022-08-26,1182775474402500.5,314378101912102.2,1497153576314602.8,0.31355180522716497,0.1823309751668961
2022-08-27,1183581713107383.8,315624055262633.94,1499205768370017.8,0.33154882950248116,0.19472694897906315
2022-08-28,1184979008363169.8,316110721215666.8,1501089729578836.5,0.3300615676848297,0.1954252955546902
2022-08-29,1184104548803509.2,316158320874193.25,1500262869677702.5,0.3113070020280294,0.19351850398041445
2022-08-30,1181028948834205.2,316977886735863.1,1498006835570068.5,0.30097169736570323,0.1721833498663623
2022-08-31,1181295536182899.5,316444555628207.1,1497740091811106.5,0.3192067136895878,0.19002781220037213
2022-09-01,1183622369525431.0,316147156313750.5,1499769525839181.5,0.3297172110113134,0.18299803570816303
2022-09-02,1184755112310461.0,315492062979271.5,1500247175289732.5,0.332067608952656,0.18999136474009803
2022-09-03,1185480434880378.5,316614670352321.44,1502095105232700.0,0.3536248692195893,0.20396818558293842
2022-09-04,1189035365742697.5,317077584030897.94,1506112949773595.5,0.36381685680683473,0.21422713690332032
2022-09-05,1191983236868816.2,316834154465957.0,1508817391334773.2,0.34188700207108436,0.1955271457689703
2022-09-06,1187096538178467.5,316684595291425.3,1503781133469892.8,0.3092120934612128,0.1831670429593249
2022-09-07,1185549234118182.5,316265886192468.8,1501815120310651.2,0.2936718876640587,0.17126021199667957
2022-09-08,1185332956349502.8,316279467004726.6,1501612423354229.5,0.3058044149608706,0.1789349595808463
2022-09-09,1189266725788500.2,315707977214845.4,1504974703003345.5,0.32488095111845205,0.17723213681689468
2022-09-10,1191198003874272.2,317170277936957.44,1508368281811229.8,0.40096890709503047,0.21999221648994036
2022-09-11,1192393969212762.0,318639366552090.4,1511033335764852.5,0.4162803385887949,0.22717414135214162
2022-09-12,1196377416039057.2,318160548267884.06,1514537964306941.2,0.32001164905748014,0.17218935824938264
2022-09-13,1190601619412502.8,319330533773574.5,1509932153186077.2,0.3295045420013817,0.1783202101014104
2022-09-14,1189910440150192.0,318913860212504.06,1508824300362696.0,0.30451346815878266,0.1747454548507029
2022-09-15,1192010603242199.0,319300417036701.56,1511311020278900.5,0.30006496322093107,0.17405119964226132
2022-09-16,1191393937019652.0,319898840149134.9,1511292777168787.0,0.29878111810133157,0.1711377531053699
2022-09-17,1194059783675879.8,320090159497663.06,1514149943173542.8,0.36785275519575217,0.20066680130197756
2022-09-18,1197106209174785.5,318859541505492.2,1515965750680277.8,0.3736826624572238,0.20691801950507463
2022-09-19,1193811614576526.2,319382592502581.06,1513194207079107.2,0.3179482656638596,0.1786634452347229
2022-09-20,1195101256790001.5,318942752744718.9,1514044009534720.5,0.30100176600793593,0.18192927795562883
2022-09-21,1193675287668249.0,317820124182719.7,1511495411850968.8,0.27935619761927055,0.17007524162501864
2022-09-22,1194068968044645.8,317031551641367.4,1511100519686013.0,0.2766612472378094,0.1731637871611648
2022-09-23,1193500591385421.5,319056064000588.56,1512556655386010.0,0.6107937237553438,0.19626060958560115
2022-09-24,1192312947003266.0,324323067725661.3,1516636014728927.2,0.5541267296165999,0.22522870234749848
2022-09-25,1193228410550594.2,325124873489212.75,1518353284039807.0,0.5158069216727174,0.232820567434551
2022-09-26,1192842818202177.0,325557713667129.0,1518400531869306.0,0.35439452948239797,0.18676166635758862
2022-09-27,1191483333773806.0,326383415319940.3,1517866749093746.2,0.26671194062118275,0.15625838890090524
2022-09-28,1193025582093002.2,325860252969872.0,1518885835062874.2,0.26318169025432125,0.16436444982243123
2022-09-29,1193513840484324.0,324901562252041.75,1518415402736365.8,0.2674118651063122,0.16856673118056306
2022-09-30,1196131745309623.2,326931018539804.75,1523062763849428.0,0.30584660034122185,0.1760935955756722
2022-10-01,1199925023490970.0,325737322142709.7,1525662345633679.8,0.38716915633712223,0.20265646175632768
2022-10-02,1199740614451811.5,326887285078329.3,1526627899530140.8,0.39770603911039804,0.20854725455607592
2022-10-03,1198185313828895.0,327444276571633.06,1525629590400528.0,0.3172989408613428,0.18045866562992918
2022-10-04,1194210633515401.2,328313642787855.3,1522524276303256.5,0.30142665528478857,0.17735121172341625
2022-10-05,1190631905655736.8,328774686977855.75,1519406592633592.5,0.29935949808964807,0.17888830038306977
2022-10-06,1188995739633130.2,329471205983343.2,1518466945616473.5,0.34773088924696627,0.17450921155251942
2022-10-07,1189261821727296.2,329430375094480.75,1518692196821777.0,0.34922393404079216,0.18360869231984775
2022-10-08,1189492691957284.2,328964805813080.6,1518457497770365.0,0.35789805151840803,0.1963340169254606
2022-10-09,1190343635221023.5,328056003963314.25,1518399639184337.8,0.36615835386467277,0.21002354236325607
2022-10-10,1189739641371650.5,328283624613651.5,1518023265985302.0,0.3103362971445992,0.1820922599741276
2022-10-11,1187058879193613.2,327041793409985.3,1514100672603598.5,0.27438524551055654,0.17037659405464187
2022-10-12,1181631018805423.0,327196843721300.5,1508827862526723.5,0.28242582116953485,0.16423359778027982
2022-10-13,1184345126519896.0,327573418278958.1,1511918544798854.0,0.29189594740369057,0.1689129913948154
2022-10-14,1184834997043232.8,328027067523883.4,1512862064567116.0,0.31761934979709866,0.18153317452040105
2022-10-15,1185363591352502.5,327538386488078.44,1512901977840581.0,0.3548005093310296,0.20818193974710086
2022-10-16,1185110682866444.8,328619324764962.94,1513730007631407.8,0.34911438214712087,0.21280090007240732
2022-10-17,1187311134686353.0,329354743000092.6,1516665877686445.5,0.2944872459146476,0.18587421804123086
2022-10-18,1186372148656297.2,329077778564044.1,1515449927220341.5,0.2712823886180233,0.16788910902881632
2022-10-19,1183327411975892.5,329493891729445.25,1512821303705337.8,0.27338870323192144,0.16157504781795895
2022-10-20,1184984794517419.0,330396354772519.75,1515381149289938.8,0.2833020235446351,0.18260910028100263
2022-10-21,1184932365265384.5,331050095292506.5,1515982460557891.0,0.2985040474946178,0.18275516424751195
2022-10-22,1184142010611971.5,331880132975822.8,1516022143587794.2,0.34592249371475825,0.19792644933349818
2022-10-23,1185297524043154.2,330988577495185.4,1516286101538339.5,0.3551703618986973,0.22408319551344655
2022-10-24,1183651769070072.5,330520928187597.25,1514172697257669.8,0.29703470035159635,0.1804158129210573
2022-10-25,1181265821558444.5,328778988166767.2,1510044809725211.8,0.3426740355313089,0.19585628193873791
2022-10-26,1181909157737591.0,329102496643004.9,1511011654380596.0,0.3218021046316595,0.1928011711685533
2022-10-27,1184225845471394.8,329810568347905.1,1514036413819300.0,0.3387443255899076,0.19424469607042805
2022-10-28,1187429538111977.5,329741075902488.0,1517170614014465.5,0.34684556198553723,0.19453849646139784
2022-10-29,1191666815591463.2,330895067623101.9,1522561883214565.0,0.4157274306116832,0.23289361441387527
2022-10-30,1193139942255402.2,329980882366003.1,1523120824621405.5,0.42901975171307627,0.23781902748933353
2022-10-31,1194683063076267.5,330353213155163.44,1525036276231431.0,0.39027437575791135,0.2102130373810651
2022-11-01,1196009669285964.5,331572949624795.44,1527582618910760.0,0.4342089673367749,0.23896332600532086
2022-11-02,1200077171006358.0,331030326117651.25,1531107497124009.2,0.38515536184342747,0.20977906124926737
2022-11-03,1208219680551713.2,332110731793929.5,1540330412345642.8,0.3748957269714979,0.19998943307492967
2022-11-04,1211135497370979.0,333751847877635.06,1544887345248614.0,0.3993961177678278,0.21839146376105834
2022-11-05,1215130643407986.8,335457183588131.3,1550587826996118.0,0.4384724292326085,0.2404506513895006
2022-11-06,1219579879315265.5,336564677921710.56,1556144557236976.0,0.45595761301347093,0.2492734851621502
2022-11-07,1218784310810184.8,335844384060888.7,1554628694871073.5,0.37227438959053905,0.22312063625959982
2022-11-08,1232175011797635.8,336988121634912.1,1569163133432548.0,0.39091749869053,0.209637732002933
2022-11-09,1241560516779820.5,340126981335858.2,1581687498115678.8,0.38917717658092443,0.23480886833431044
2022-11-10,1247621276852255.8,338779316375002.0,1586400593227257.8,0.380012391780456,0.2156683639926788
2022-11-11,1256208966635777.2,338235259294472.56,1594444225930249.8,0.4199172935445672,0.23670091694944537
2022-11-12,1263080457544930.8,339988331299724.44,1603068788844655.2,0.46331934120447443,0.2584091317167251
2022-11-13,1269598070204991.0,341123966918640.5,1610722037123631.5,0.479357401049147,0.2764399211569751
2022-11-14,1270489257067657.0,329257848627965.9,1599747105695623.0,0.401302635392606,0.22448730883211754
2022-11-15,1272954346901056.0,329398338837018.56,1602352685738074.5,0.3663044552510654,0.215087756977364
2022-11-16,1276850489267001.5,329359126029917.25,1606209615296918.8,0.35859447618942936,0.21122487379103516
2022-11-17,1278470462873439.5,330461664497137.3,1608932127370576.8,0.3639408762940159,0.21594691555588563
2022-11-18,1283583209787687.0,332672262018032.6,1616255471805719.5,0.3792031331850179,0.2210234317035801
2022-11-19,1288062024018925.0,333689313797955.06,1621751337816880.0,0.43257786208972926,0.2533106886714582
2022-11-20,1294384758137201.0,334571090361573.6,1628955848498774.5,0.4374249964145961,0.2682060662799878
2022-11-21,1298328864315991.8,334380942686086.94,1632709807002078.8,0.3604089752876487,0.2137763022119456
2022-11-22,1300893789641563.8,334660268525011.8,1635554058166575.5,0.34977262737248616,0.21156362589626115
2022-11-23,1303127353302476.2,335635276680254.75,1638762629982731.0,0.34754648233495666,0.213377194335046
2022-11-24,1306353354769367.2,334800544822936.0,1641153899592303.2,0.3344712957716733,0.20284457213443272
2022-11-25,1307566801756883.8,335861418886443.56,1643428220643327.2,0.3651118545193591,0.20704075442290898
2022-11-26,1312026475715588.8,335415494986020.2,1647441970701609.0,0.39638546385667695,0.23212656489291653
2022-11-27,1315024113571373.0,336017091599430.6,1651041205170803.5,0.4208463200396507,0.2484458007333154
2022-11-28,1316949695632110.5,336953147009268.6,1653902842641379.0,0.42793523054876,0.2200648035841665
2022-11-29,1318298751359946.8,337240727382617.1,1655539478742564.0,0.40309955614395016,0.20975109089573463
2022-11-30,1319688125758356.5,336169296239201.25,1655857421997557.8,0.41348436332486826,0.2237991468030727
2022-12-01,1321542777231545.2,336857336523957.6,1658400113755503.0,0.3495560388733859,0.2139674083451374
2022-12-02,1322230219422089.5,336141783181308.0,1658372002603397.5,0.36620619536745364,0.21621196467427736
2022-12-03,1318252890104318.2,339024846776286.5,1657277736880604.8,0.3709347316564112,0.23359469013968423
2022-12-04,1320872016940960.2,338766101523452.8,1659638118464413.0,0.3911110558456964,0.2394116273406345
2022-12-05,1320108918188379.5,338096244956926.7,1658205163145306.2,0.31940586287475436,0.21221598066030095
2022-12-06,1323906042275062.0,337590386564600.56,1661496428839662.5,0.3304315456153667,0.21493332703519977
2022-12-07,1325692863354979.0,337988940781326.06,1663681804136305.0,0.3168747236079501,0.20233394324469478
2022-12-08,1324638751154506.0,337462274224182.4,1662101025378688.5,0.3094689050514765,0.19620223564041517
2022-12-09,1322018282356796.2,337647842230851.9,1659666124587648.0,0.3287611144348988,0.19803841846623713
2022-12-10,1322412425650172.8,338324001559205.4,1660736427209378.0,0.42837751753205666,0.242218083379614
2022-12-11,1320635192439890.5,337262908798605.5,1657898101238496.0,0.382153264284589,0.23524058828211764
